,0,1,2
0,1.161655417076951e+20,2166528777983458.0,0.0
1,9.083800086993371e+19,390668940646.22,0.0
2,9.969272384487888e+19,7316126427.77,0.0
3,1.1075154207345507e+20,193856337.44,0.0
4,1.170565202014269e+20,9601681.14,0.0
5,1.2680667468025643e+20,1249698.28,0.0
