,0,1,2
0,2098307880582.52,353275271492.6,0.0
1,1759885438441.31,213170118025.47,0.0
2,1432099548748.4,183104062884.86,0.0
3,1458324367970.1,168880669559.9,0.0
4,1077267805971.55,158875997454.06,0.0
