,0,1,2,3,4,5
0,4276.24195980008,4292.746116686574,4005.935520548159,3647.416517165564,3552.4617425350257,3110.2392861851604
1,4039.136536136349,4116.508092553881,3801.567423773669,3538.7676730902854,3436.1977339479095,2934.685566537336
2,3867.681946140937,4096.348528849641,3762.780149851795,3526.7636341747802,3377.151952731174,2979.1156893615116
3,4061.7071548414456,3822.2692420210874,3709.932580761694,3547.2374453965203,3226.7822044731975,3005.656738645809
4,3893.9084636276693,3811.616731922649,3603.9127677790134,3603.9062020907404,3433.228842585666,2994.8579898232338
5,3888.2852356834333,3773.2520820691043,3497.9514390978084,3580.974890967134,3407.067359254336,3029.701655084987
