,0,1,2,3,4,5
0,836.2974277082089,832.3710407381969,834.1242467835724,830.5989103368381,832.7591224432664,834.9266840890073
1,831.0038376802179,828.0697639135137,826.2516635965839,822.5790993188393,826.8396946190508,834.6120503389125
2,834.286597676942,829.235187733374,819.7533756205999,822.1302157952069,824.6505507948929,833.2718670791717
3,833.718745527569,833.3931294417355,819.817015270569,819.9636524828757,822.173378664838,831.8127828299776
4,839.6045976325731,833.4756605247726,820.1303108655887,819.4535886068094,823.2740148757206,832.6632500591523
5,838.1769243749586,832.225491058028,819.9552170565081,820.3071940053246,823.1116121174757,830.2385117671625
