,0,1,2,3,4,5
0,14530.696349739985,10005.815118080107,1935.9733840407055,526.2933156694498,398.8033901170213,726.4948056766043
1,14632.647780910209,12986.20346329658,7415.919438617793,4667.508545570114,2161.9397768976273,1714.8714637053959
2,13113.124672661657,12938.644129166822,8775.901577956914,7431.614910091686,5151.232289046836,2901.409193779633
3,12721.757719367308,11044.596102650466,10002.266890711715,7605.41224654706,5895.822224196971,4763.914613078415
4,12281.12182767845,12213.56437699032,9447.670625104647,7975.04487702899,6761.371701204687,4403.002618663144
5,10885.121210317637,11400.432832004783,10543.712653888482,9310.802718481731,7825.896810370231,6104.763061014982
