,0,1,2,3,4,5
0,3326.2680581013487,3089.0033044086163,2491.6084854478995,2545.8562378565457,2396.9776064290595,2312.9958430149277
1,3000.338713312852,3030.07668072705,2512.144765306798,2316.616239701487,2314.0498522470966,2315.560490678863
2,2881.6101151724097,2729.9566958101764,2578.8243114014313,2357.9651003081153,2316.0748478370374,2316.573210875471
3,2748.584515658328,2660.4775248115275,2473.5414588514614,2376.594631802498,2320.756734243403,2316.0582534961372
4,2653.6961375599144,2603.6069194845754,2445.3128705572303,2405.640347499955,2321.6461675904256,2319.521959249906
5,2612.233634129389,2650.6156382070244,2458.389646319402,2369.462316231423,2325.9306152262316,2320.238971902319
