,0,1,2,3,4,5
0,77992665.18545452,58102057.14204605,12665563.346311662,746077.8110438721,436346.3067461713,821943.8212910093
1,48455254.234600715,60335293.10440389,15579609.61938832,5963132.062901752,1440964.8003577446,637814.9126124238
2,35592742.04763893,32622968.086970903,18093139.304884467,5145115.188320013,3412278.89687873,2129698.7707456914
3,33524029.214373443,28062005.568196937,4955958.996060862,5457854.04329079,8949951.923983704,2703215.001297303
4,32605598.81251689,24500155.920113634,16515960.252730528,5165009.642879532,4567906.809486741,1847032.452558022
5,22436253.444777552,30866470.424695298,15810427.259648867,7575386.49492431,6936395.758472227,1690190.2503037478
