,0,1,2,3,4,5
0,142.81323644601719,226.81949707135834,157.82027548267394,210.4277126998963,105.82097238583106,129.71660151096748
1,126.30225537395901,156.13865575370286,165.8099235248988,139.12422108111195,145.71901587352062,134.96623154548655
2,120.90355661984775,155.86850192523238,148.72290186271866,117.3611222236522,112.63821362210776,131.90384401778968
3,125.77461778554157,156.02844741619546,130.09785548543067,114.91602251418101,112.52660143123975,127.53050127234317
4,112.27893158831313,95.71251504993162,117.04352083551986,164.0881253951701,114.38717813410793,103.19600023403618
5,121.52522416783175,106.46828095201072,141.32661561745795,116.38864119932647,121.82434009046273,117.92706122952846
