,0,1,2,3,4,5
0,5030.498524436869,4297.799179860559,4877.954239285276,3193.1661307870763,2829.9032563352753,549.4463041684241
1,3848.3918933922328,3029.5230161454365,3237.6820804197423,3266.7681952494386,1874.327042455391,923.3173118467997
2,2260.9910514503267,2354.929880442915,3019.820884114833,2762.8082299636953,1306.070190368357,1028.1466988808468
3,2276.7661356782182,1685.181400643032,2140.562502956318,1918.187405663852,2767.7649802041838,933.0436502299748
4,1899.774649276301,1502.2154276807964,2754.2733828681066,2188.867509530065,1881.3655364233355,1648.9999454603512
5,1501.9542563221,1865.172252053546,1772.493732254523,972.2352195258183,2487.9940844663424,1287.507906330324
