,0,1,2
0,1449075272532.85,166831289364.17,0.0
1,1425288466891.94,93107633261.8,0.0
2,1259872210342.11,43899997715.83,0.0
3,1457146944562.67,14685556776.79,0.0
4,1371132973232.51,3219481204.92,0.0
5,1642434851017.01,384148454.24,0.0
